Company_ID,Domain,Founding_Year,Country,City,Funding_Stage,Total_Funding_USD_Millions,Valuation_USD_Millions,Revenue_ARR_Millions,Monthly_Burn_Rate_Millions,Runway_Months_2024,Peak_Headcount_2023,Layoffs_2024_2025,Current_Headcount_2026,Investor_Tier,AI_Adoption_Level,Acquisition_Status,Min_Max_Normalization,Mean_Normalization
16D9F7E1,FinTech,2016,Israel,Tel Aviv,Series B,21.19,184.26,6.73,1.4,14.1,83,0,83,Tier 3 (Angel/Seed),High,Independent,0.0026933964122790406,-0.004886131029477375
3A51534C,FinTech,2020,UK,London,Series B,3.38,37.29,1.68,0.52,5.5,26,16,10,Tier 2 (Mid-size VC),Low,Closed,0.00042962151361506165,-0.007149905928141353
22211891,ClimateTech,2022,USA,San Francisco,Post-IPO,90.49,691.29,24.14,4.21,21.0,416,0,416,Corporate VC (e.g. Google Ventures),Low,Independent,0.011501908510954712,0.003922381069198297
1099F2A5,HealthTech,2015,Germany,Berlin,Series A,7.73,79.79,4.53,0.26,21.5,22,0,22,Tier 3 (Angel/Seed),High,Independent,0.0009825367752202446,-0.00659699066653617
DC56C4DF,ClimateTech,2015,USA,New York,Series B,11.08,92.27,3.7,0.63,15.2,33,0,33,Tier 3 (Angel/Seed),,Closed,0.0014083450801345807,-0.006171182361621834
C2112CCB,Generative AI,2018,USA,Austin,Series C+,261.02,1871.41,81.66,16.93,15.3,889,0,889,"Tier 1 (e.g. Sequoia, a16z)",,Independent,0.03317745783544479,0.025597930393688375
8594AE50,Generative AI,2016,USA,Boston,Seed,27.19,237.44,9.15,0.44,50.4,44,0,44,"Tier 1 (e.g. Sequoia, a16z)",High,Closed,0.0034560381524241205,-0.004123489289332294
003D3D9D,HealthTech,2015,China,Hangzhou,Post-IPO,393.05,1980.75,69.71,28.77,13.6,1488,0,1488,Tier 3 (Angel/Seed),High,Independent,0.049959389327337275,0.04237986188558086
2B1A1F02,FinTech,2020,USA,Austin,Seed,0.36,15.03,0.86,0.58,0.5,46,19,27,Tier 3 (Angel/Seed),High,Independent,4.575850440870479e-05,-0.00753376893734771
E4C29C19,Autonomous Vehicles,2017,USA,Seattle,Series B,35.59,366.64,12.96,1.96,17.3,140,0,140,Corporate VC (e.g. Google Ventures),,Independent,0.0045237365886272324,-0.003055790853129182
3344413D,Generative AI,2020,UK,London,Pre-IPO,310.07,1688.4,285.87,11.04,27.8,1096,0,1096,Tier 3 (Angel/Seed),Low,IPO,0.03941205406113082,0.031832526619374406
605958A0,EdTech,2022,Japan,Kyoto,Series B,57.63,198.1,17.84,2.91,19.1,207,0,207,Tier 3 (Angel/Seed),Medium,Independent,0.007325173914093493,-0.00025435352766292206
6C5D506D,Robotics,2020,China,Shenzhen,Seed,1.39,23.87,1.01,0.88,1.4,45,0,45,Tier 3 (Angel/Seed),,Independent,0.0001766786698002768,-0.007402848771956137
9D6BC4E5,HealthTech,2015,USA,Miami,Series A,12.55,109.5,4.0,0.73,15.1,45,9,36,Tier 2 (Mid-size VC),High,Acquired,0.0015951923064701254,-0.0059843351352862895
CE12DC01,SpaceTech,2020,France,Paris,Series A,0.0,48.68,3.89,0.91,0.0,48,0,48,Bootstrapped,High,Independent,0.0,-0.007579527441756414
0200069F,HealthTech,2019,USA,Austin,Series A,0.0,18.56,0.86,0.31,0.0,25,12,13,Bootstrapped,Low,Independent,0.0,-0.007579527441756414
DCD97ED6,Generative AI,2018,USA,Seattle,Series B,17.23,96.55,7.48,0.44,31.9,38,0,38,Tier 3 (Angel/Seed),,Independent,0.0021900528637832876,-0.005389474577973126
2F2481A4,FinTech,2018,Israel,Jerusalem,Series B,63.14,494.03,44.92,4.73,13.1,262,62,200,Tier 2 (Mid-size VC),High,Independent,0.008025533245460056,0.00044600580370364267
D90794E8,Cybersecurity,2023,UK,Cambridge,Series C+,87.54,1043.9,97.92,3.81,22.4,229,0,229,Corporate VC (e.g. Google Ventures),High,Independent,0.011126942988716715,0.0035474155469603016
B1AF51F6,HealthTech,2021,USA,Miami,Seed,2.07,29.6,1.53,0.48,3.6,47,0,47,Tier 2 (Mid-size VC),,Independent,0.00026311140035005254,-0.007316416041406362
BE1117EE,HealthTech,2015,UK,London,Seed,0.84,13.78,0.54,0.24,2.5,15,0,15,Tier 3 (Angel/Seed),Low,IPO,0.00010676984362031118,-0.007472757598136102
4FB81900,EdTech,2019,Germany,Munich,Seed,0.51,22.24,1.89,0.8,0.6,41,0,41,Tier 3 (Angel/Seed),High,Acquired,6.482454791233179e-05,-0.007514702893844083
001F04AE,ClimateTech,2018,USA,New York,Seed,1.94,30.64,3.28,0.74,2.3,43,23,20,"Tier 1 (e.g. Sequoia, a16z)",Medium,Acquired (Fire Sale),0.0002465874959802425,-0.007332939945776172
42E4500C,HealthTech,2024,USA,Austin,Series A,18.76,213.29,10.76,0.4,37.5,36,0,36,Tier 3 (Angel/Seed),Medium,Independent,0.0023845265075202833,-0.00519500093423613
119EC94D,Robotics,2024,USA,Boston,Series A,12.37,56.82,3.09,0.54,19.3,46,0,46,Tier 2 (Mid-size VC),Low,Closed,0.001572313054265773,-0.0060072143874906414
9F427B14,Autonomous Vehicles,2018,UK,Oxford,Series A,1.41,14.41,0.6,0.34,3.2,34,0,34,Tier 3 (Angel/Seed),Medium,Closed,0.00017922080893409376,-0.007400306632822321
64066DB0,FinTech,2019,UK,Cambridge,Seed,2.3,37.4,2.64,0.54,3.6,37,0,37,Corporate VC (e.g. Google Ventures),Medium,Acquired,0.00029234600038894725,-0.007287181441367467
74A72E23,Robotics,2020,USA,Austin,Series A,2.25,29.29,3.1,0.89,2.3,45,0,45,Tier 2 (Mid-size VC),Low,Independent,0.00028599065255440495,-0.007293536789202009
385D4B1C,Robotics,2019,UK,London,Series A,5.67,53.82,2.35,0.69,7.2,37,0,37,Tier 2 (Mid-size VC),Low,Closed,0.0007206964444371005,-0.006858830997319314
015B5871,Cybersecurity,2017,UK,Oxford,Series C+,0.0,23.81,1.2,0.51,0.0,41,0,41,Bootstrapped,Low,Independent,0.0,-0.007579527441756414
B40BC069,Generative AI,2020,USA,Seattle,Series B,550.04,5308.87,619.68,16.41,33.3,908,0,908,Tier 3 (Angel/Seed),High,Independent,0.06991391045823328,0.06233438301647687
A26ADA03,Web3/Crypto,2018,China,Beijing,Series A,4.97,33.46,1.59,0.6,7.1,42,33,9,"Tier 1 (e.g. Sequoia, a16z)",Medium,Closed,0.0006317215747535078,-0.006947805867002907
FFF1EAAC,Generative AI,2020,UK,Oxford,Series A,16.73,165.08,9.24,1.09,14.1,63,0,63,"Tier 1 (e.g. Sequoia, a16z)",Medium,Acquired,0.0021264993854378644,-0.005453028056318549
4BBFDC04,Cybersecurity,2019,USA,Miami,Seed,0.0,33.22,1.49,0.07,0.0,5,0,5,Bootstrapped,High,Acquired,0.0,-0.007579527441756414
1CD276F9,HealthTech,2021,Israel,Tel Aviv,Seed,2.21,29.6,2.47,0.39,4.5,29,0,29,Tier 3 (Angel/Seed),,Independent,0.00028090637428677105,-0.0072986210674696435
C1FD6165,HealthTech,2020,USA,Miami,Series C+,242.96,968.87,35.85,8.96,26.8,825,0,825,Corporate VC (e.g. Google Ventures),Medium,Independent,0.0308819061976081,0.023302378755851685
9C725799,Autonomous Vehicles,2020,USA,Miami,Series C+,115.15,474.92,27.2,2.13,51.6,147,0,147,Tier 3 (Angel/Seed),High,Independent,0.014636366062950991,0.007056838621194577
2EA041BB,HealthTech,2021,UK,London,Seed,0.36,19.57,1.74,0.65,0.5,44,21,23,Tier 3 (Angel/Seed),Low,Independent,4.575850440870479e-05,-0.00753376893734771
0CC3DC6E,FinTech,2019,UK,Cambridge,Series C+,55.78,205.55,9.44,1.95,27.2,185,0,185,Tier 2 (Mid-size VC),High,Independent,0.007090026044215426,-0.0004895013975409886
EB7DAEA0,Generative AI,2015,Japan,Kyoto,Series B,250.29,1878.87,99.27,10.03,24.7,669,0,669,"Tier 1 (e.g. Sequoia, a16z)",Low,Closed,0.031813600190152,0.024234072748395587
1E8264DA,Generative AI,2016,USA,Austin,Series C+,113.17,548.22,35.9,5.02,22.1,489,0,489,Tier 3 (Angel/Seed),,Independent,0.014384694288703115,0.0068051668469467
DFD22648,Robotics,2017,USA,Miami,Series A,2.34,34.37,5.5,0.26,6.5,13,8,5,Tier 2 (Mid-size VC),Low,Acquired (Fire Sale),0.0002974302786565811,-0.007282097163099833
230618E8,ClimateTech,2014,China,Shenzhen,Seed,2.53,49.65,3.49,0.85,2.7,52,0,52,Tier 3 (Angel/Seed),Medium,Acquired,0.00032158060042784196,-0.007257946841328572
4DC1052A,Generative AI,2021,Canada,Montreal,Series A,47.64,295.86,43.46,2.46,18.6,204,0,204,"Tier 1 (e.g. Sequoia, a16z)",High,Closed,0.006055375416751934,-0.0015241520250044802
58B6BFAD,Generative AI,2019,USA,San Francisco,Series A,55.87,396.24,13.91,4.22,12.9,223,45,178,Tier 3 (Angel/Seed),Low,Independent,0.007101465670317601,-0.0004780617714388128
7696DD3C,HealthTech,2014,India,Mumbai,Series B,41.65,458.2,38.77,4.6,8.9,240,152,88,Tier 3 (Angel/Seed),Low,Closed,0.005294004746173762,-0.0022855226955826517
5680686E,ClimateTech,2021,USA,Boston,Series C+,1350.71,6361.75,658.28,87.68,15.4,5432,1310,4122,"Tier 1 (e.g. Sequoia, a16z)",Medium,Independent,0.17168463747189347,0.16410511003013706
A5D9E02B,ClimateTech,2020,USA,Boston,Series B,40.12,243.85,8.26,1.56,24.2,123,60,63,Tier 2 (Mid-size VC),Low,Independent,0.0050995311024367666,-0.0024799963393196474
31CF1AC5,Generative AI,2019,USA,San Francisco,Series A,14.91,148.37,5.56,0.66,19.6,39,0,39,Tier 3 (Angel/Seed),Medium,Acquired,0.0018951647242605235,-0.005684362717495891
7D48D7E4,Generative AI,2017,France,Lyon,Series B,17.5,150.55,6.81,0.4,35.0,39,0,39,Tier 3 (Angel/Seed),Low,Closed,0.0022243717420898164,-0.005355155699666598
A5C47B01,Web3/Crypto,2016,USA,Austin,Seed,1.06,19.75,1.21,0.58,1.6,43,33,10,Tier 2 (Mid-size VC),High,Closed,0.00013473337409229745,-0.007444794067664117
B5973E20,Robotics,2019,USA,Austin,Post-IPO,290.99,1267.09,63.66,18.9,15.3,996,203,793,Corporate VC (e.g. Google Ventures),High,Acquired,0.03698685332746947,0.029407325885713053
CB2B9B54,EdTech,2022,USA,San Francisco,Seed,1.67,25.5,1.19,0.6,2.4,30,0,30,Tier 3 (Angel/Seed),,Independent,0.00021226861767371387,-0.0073672588240827
AADF5FDA,EdTech,2016,France,Paris,Series B,43.54,529.84,65.49,2.82,14.9,228,49,179,Tier 2 (Mid-size VC),High,Independent,0.005534236894319463,-0.0020452905474369516
11FCF19C,Cybersecurity,2020,UK,Cambridge,Seed,0.31,19.16,2.13,0.57,0.5,33,0,33,Tier 2 (Mid-size VC),Low,Independent,3.940315657416246e-05,-0.0075401242851822516
042B2CA3,Generative AI,2023,Singapore,Singapore,Seed,12.37,83.01,8.69,1.34,8.6,69,0,69,Tier 3 (Angel/Seed),High,Independent,0.001572313054265773,-0.0060072143874906414
6789F0AC,EdTech,2020,USA,New York,Series B,12.09,149.6,17.81,0.63,16.6,60,0,60,Tier 3 (Angel/Seed),Medium,Independent,0.001536723106392336,-0.006042804335364078
4CD39DF2,Cybersecurity,2019,USA,Boston,Series B,9.02,118.74,5.07,0.3,22.5,24,0,24,Tier 3 (Angel/Seed),High,Independent,0.0011465047493514366,-0.006433022692404978
5A10D0EC,FinTech,2021,USA,Miami,Seed,5.34,73.77,5.15,0.42,10.3,38,0,38,Tier 3 (Angel/Seed),Medium,Independent,0.000678751148729121,-0.0069007762930272925
9C7866B0,SpaceTech,2021,UK,Cambridge,Series B,29.0,166.02,24.1,2.04,13.6,111,0,111,"Tier 1 (e.g. Sequoia, a16z)",High,Closed,0.0036861017440345525,-0.003893425697721862
B6EB6273,Robotics,2020,USA,Miami,Seed,0.45,12.08,1.7,0.51,0.7,41,16,25,Tier 3 (Angel/Seed),Medium,Closed,5.719813051088099e-05,-0.007522329311245533
784DFD8F,Generative AI,2022,India,Hyderabad,Post-IPO,452.51,1859.19,176.47,39.77,11.3,2592,1138,1454,Tier 3 (Angel/Seed),High,Independent,0.057517168972175015,0.0499376415304186
0B58101B,FinTech,2020,USA,San Francisco,Series B,15.1,107.86,6.88,0.86,15.7,46,0,46,Tier 2 (Mid-size VC),Medium,Closed,0.0019193150460317843,-0.00566021239572463
281B12B9,FinTech,2021,UK,Cambridge,Seed,3.49,50.39,3.35,0.37,7.4,22,0,22,Tier 2 (Mid-size VC),High,Acquired,0.0004436032788510548,-0.007135924162905359
8F4E83DF,HealthTech,2023,USA,San Francisco,Seed,3.74,45.7,5.29,0.91,3.7,55,0,55,Corporate VC (e.g. Google Ventures),High,Closed,0.00047538001802376647,-0.007104147423732648
98CBD133,HealthTech,2020,China,Hangzhou,Seed,3.94,66.24,2.44,0.32,9.4,19,0,19,Tier 2 (Mid-size VC),Low,Independent,0.0005008014093619358,-0.007078726032394479
B7A89F15,HealthTech,2020,China,Hangzhou,Seed,1.4,14.51,0.51,0.39,2.9,20,9,11,Tier 2 (Mid-size VC),Low,Independent,0.0001779497393671853,-0.00740157770238923
24F5DE6D,ClimateTech,2020,USA,Miami,Series A,5.54,42.5,4.22,0.52,8.9,27,10,17,Tier 3 (Angel/Seed),Medium,Independent,0.0007041725400672903,-0.006875354901689124
DC407DF1,Autonomous Vehicles,2021,France,Lyon,Seed,1.49,16.63,1.3,0.6,2.1,51,0,51,Tier 2 (Mid-size VC),,Independent,0.0001893893654693615,-0.007390138076287052
14B0BB94,Generative AI,2021,Germany,Munich,Series A,25.93,244.85,23.45,1.21,19.8,112,0,112,Tier 3 (Angel/Seed),Medium,Closed,0.0032958833869936536,-0.004283644054762761
B8E4619E,HealthTech,2013,USA,Miami,Seed,1.68,30.04,1.09,1.02,1.5,53,0,53,Tier 3 (Angel/Seed),High,Independent,0.00021353968724062235,-0.007365987754515792
7279DE84,Generative AI,2021,China,Hangzhou,Series B,102.94,1048.3,97.9,5.34,18.9,369,0,369,Corporate VC (e.g. Google Ventures),Medium,Independent,0.013084390121755753,0.005504862679999339
774A6EA8,ClimateTech,2021,USA,San Francisco,Series A,9.02,95.74,5.08,0.29,23.1,26,0,26,Tier 2 (Mid-size VC),High,Independent,0.0011465047493514366,-0.006433022692404978
EA08A65E,Cybersecurity,2021,China,Shanghai,Series B,42.37,296.47,10.89,1.85,21.7,116,0,116,"Tier 1 (e.g. Sequoia, a16z)",Medium,Independent,0.005385521754991172,-0.0021940056867652425
50084ED8,Web3/Crypto,2021,USA,Miami,Pre-IPO,115.52,1098.82,37.18,12.09,9.5,669,448,221,Tier 2 (Mid-size VC),Medium,Closed,0.014683395636926604,0.007103868195170189
A371BFA0,Robotics,2013,USA,Austin,Series A,26.1,222.89,18.49,1.9,13.0,168,16,152,"Tier 1 (e.g. Sequoia, a16z)",Medium,Independent,0.0033174915696310976,-0.004262035872125317
F580A841,Web3/Crypto,2019,Germany,Berlin,Seed,1.19,12.59,0.72,0.12,5.4,6,3,3,Tier 3 (Angel/Seed),,Closed,0.0001512572784621075,-0.007428270163294307
125DFB0C,Generative AI,2021,USA,Austin,Post-IPO,0.0,41.23,1.59,0.61,0.0,44,0,44,Bootstrapped,High,Closed,0.0,-0.007579527441756414
7F7425F4,FinTech,2023,USA,Boston,Seed,1.2,16.55,0.65,0.12,5.5,9,0,9,"Tier 1 (e.g. Sequoia, a16z)",Medium,Independent,0.00015252834802901595,-0.007426999093727398
89650CD3,Generative AI,2017,China,Shenzhen,Series C+,76.85,563.1,25.78,6.4,11.8,387,186,201,Tier 2 (Mid-size VC),Low,Closed,0.009768169621691563,0.0021886421799351494
1F64B7C4,Autonomous Vehicles,2020,India,Hyderabad,Seed,0.33,16.86,0.78,0.38,0.7,24,15,9,Corporate VC (e.g. Google Ventures),Medium,Acquired (Fire Sale),4.1945295707979397e-05,-0.007537582146048435
67DFEA85,FinTech,2021,USA,Miami,Series B,10.07,114.02,5.17,0.66,13.2,46,5,41,Corporate VC (e.g. Google Ventures),Medium,Independent,0.0012799670538768257,-0.006299560387879589
7D703623,ClimateTech,2021,China,Beijing,Series A,5.35,50.79,1.83,0.33,12.4,27,0,27,Tier 2 (Mid-size VC),Medium,Closed,0.0006800222182960294,-0.006899505223460385
CE9C1EA6,EdTech,2020,USA,San Francisco,Series C+,36.65,304.6,10.59,2.12,16.5,200,0,200,Corporate VC (e.g. Google Ventures),,Independent,0.004658469962719529,-0.002921057479036885
ACB2B4AC,Generative AI,2012,India,Mumbai,Series B,122.93,928.34,38.4,7.52,16.1,638,154,484,Tier 3 (Angel/Seed),,Independent,0.01562525818600578,0.008045730744249364
E0331801,Generative AI,2021,China,Hangzhou,Seed,0.0,37.96,2.01,0.28,0.0,16,0,16,Bootstrapped,High,Independent,0.0,-0.007579527441756414
19FE5E7E,Autonomous Vehicles,2021,Canada,Montreal,Series B,45.25,428.61,20.21,1.42,29.8,123,0,123,"Tier 1 (e.g. Sequoia, a16z)",,Independent,0.0057515897902608104,-0.0018279376514956037
EE9E9B63,SpaceTech,2021,USA,New York,Seed,3.65,28.95,3.0,0.14,15.2,13,0,13,Tier 3 (Angel/Seed),Medium,Independent,0.0004639403919215902,-0.007115587049834824
D42967C3,Generative AI,2021,Germany,Berlin,Seed,6.16,75.52,5.77,0.91,6.1,59,0,59,"Tier 1 (e.g. Sequoia, a16z)",Medium,Acquired,0.0007829788532156153,-0.0067965485885408
D5D82F32,HealthTech,2019,India,Hyderabad,Seed,1.18,23.34,1.31,0.21,3.8,12,5,7,Tier 3 (Angel/Seed),,Independent,0.00014998620889519903,-0.007429541232861215
C826B989,FinTech,2025,Germany,Berlin,Seed,1.63,13.4,0.62,0.61,2.3,32,0,32,Corporate VC (e.g. Google Ventures),Low,Acquired,0.00020718433940608002,-0.007372343102350334
5891E6D5,Generative AI,2021,Germany,Munich,Series B,22.62,221.8,10.19,2.03,10.6,153,0,153,Tier 2 (Mid-size VC),Medium,Independent,0.002875159360346951,-0.004704368081409463
EF181C6F,Robotics,2020,China,Shenzhen,Post-IPO,596.29,5734.75,438.02,36.02,16.5,1987,0,1987,Tier 2 (Mid-size VC),Low,Closed,0.07579260720518494,0.06821307976342852
21489EC9,Generative AI,2023,USA,Seattle,Series B,33.68,264.87,11.04,1.84,17.4,93,0,93,Tier 2 (Mid-size VC),Medium,Independent,0.004280962301347715,-0.0032985651404086997
EEAF0F87,HealthTech,2022,India,Bengaluru,Series B,31.2,189.48,10.79,3.61,8.4,186,98,88,Tier 3 (Angel/Seed),High,Closed,0.003965737048754415,-0.0036137903930019994
44F36217,Autonomous Vehicles,2021,USA,San Francisco,Series B,17.84,174.02,5.84,1.28,12.9,64,6,58,Tier 3 (Angel/Seed),Medium,Independent,0.002267588107364704,-0.0053119393343917095
6098E40E,Web3/Crypto,2020,USA,New York,Series C+,225.45,1885.49,101.94,10.01,22.3,783,401,382,Tier 3 (Angel/Seed),,Closed,0.028656263385951373,0.02107673594419496
65186A81,ClimateTech,2020,Canada,Toronto,Seed,1.51,27.01,1.76,0.39,3.1,27,0,27,Tier 3 (Angel/Seed),Medium,Independent,0.00019193150460317842,-0.007387595937153236
55D66801,Generative AI,2018,USA,Seattle,Series B,206.87,2028.97,89.23,17.73,11.6,1031,0,1031,Tier 3 (Angel/Seed),Medium,Independent,0.026294616130635447,0.01871508868887903
3D087C99,Autonomous Vehicles,2018,USA,Miami,Seed,2.96,36.3,1.57,0.24,8.7,13,0,13,"Tier 1 (e.g. Sequoia, a16z)",High,Independent,0.00037623659180490603,-0.007203290849951508
9DB18FD1,FinTech,2020,UK,Oxford,Series A,8.85,57.28,2.93,0.77,10.2,59,29,30,Tier 3 (Angel/Seed),Medium,Independent,0.0011248965667139928,-0.006454630875042422
E22BF637,Generative AI,2020,Israel,Tel Aviv,Seed,1.71,17.88,1.21,0.35,3.8,23,0,23,Tier 2 (Mid-size VC),,Independent,0.00021735289594134775,-0.007362174545815067
5BABA793,Web3/Crypto,2017,Canada,Montreal,Seed,2.96,22.01,0.98,0.48,5.1,32,31,1,Tier 3 (Angel/Seed),High,Closed,0.00037623659180490603,-0.007203290849951508
9E1D40F8,Cybersecurity,2023,China,Hangzhou,Seed,2.32,29.88,5.61,0.64,3.1,37,0,37,Tier 3 (Angel/Seed),,Independent,0.0002948881395227642,-0.00728463930223365
5515EBCA,Cybersecurity,2020,USA,Austin,Post-IPO,126.91,1354.99,45.94,6.45,19.4,393,0,393,Tier 3 (Angel/Seed),Low,Independent,0.016131143873635345,0.008551616431878932
B62390EA,ClimateTech,2020,India,Hyderabad,Seed,0.45,21.12,0.71,0.31,1.1,25,0,25,Tier 3 (Angel/Seed),High,Independent,5.719813051088099e-05,-0.007522329311245533
07C62D78,Robotics,2019,UK,Cambridge,Series B,86.09,572.17,33.63,5.16,16.4,362,55,307,Tier 3 (Angel/Seed),Low,Independent,0.010942637901514988,0.0033631104597585735
B31BD6A2,Robotics,2014,USA,Miami,Series C+,55.89,514.42,52.14,3.74,14.6,201,30,171,Tier 2 (Mid-size VC),Medium,Independent,0.007104007809451419,-0.00047551963230499546
2790E506,ClimateTech,2022,Israel,Tel Aviv,Series A,8.13,101.8,18.17,1.2,6.3,69,35,34,Corporate VC (e.g. Google Ventures),Medium,Closed,0.0010333795578965834,-0.006546147883859831
C1662B09,Robotics,2018,USA,Austin,Series B,50.53,192.9,8.44,1.44,32.8,137,0,137,Tier 3 (Angel/Seed),Low,Independent,0.006422714521588481,-0.0011568129201679335
159F20D2,HealthTech,2020,USA,New York,Seed,1.41,20.32,1.32,0.37,3.0,32,0,32,Tier 3 (Angel/Seed),High,Independent,0.00017922080893409376,-0.007400306632822321
90E2AAD4,Cybersecurity,2020,USA,Miami,Series A,3.22,36.34,5.68,0.24,9.5,23,10,13,Tier 2 (Mid-size VC),Medium,Closed,0.0004092844005445262,-0.007170243041211889
3CEDE844,Cybersecurity,2020,Israel,Jerusalem,Pre-IPO,84.3,334.36,12.08,4.99,16.6,252,56,196,Tier 3 (Angel/Seed),Medium,Independent,0.010715116449038371,0.003135589007281957
EE942D50,HealthTech,2020,USA,Austin,Seed,3.02,42.79,2.39,0.49,5.1,30,0,30,Tier 3 (Angel/Seed),Medium,Independent,0.00038386300920635684,-0.0071956644325500575
66806B35,Cybersecurity,2016,USA,New York,Seed,0.38,10.36,0.45,0.28,1.0,17,0,17,Tier 3 (Angel/Seed),High,Independent,4.8300643542521723e-05,-0.007531226798213892
A3D0DCC8,EdTech,2018,Canada,Toronto,Seed,1.23,20.41,3.06,0.22,3.8,13,0,13,Tier 3 (Angel/Seed),High,Independent,0.00015634155672974135,-0.007423185885026673
C90004A3,ClimateTech,2020,USA,Boston,Series A,4.13,53.71,4.96,0.24,12.1,22,0,22,Tier 2 (Mid-size VC),Medium,Independent,0.0005249517311331966,-0.007054575710623217
F44F8954,Robotics,2021,USA,Austin,Series B,27.83,325.2,34.19,1.93,13.7,136,43,93,Tier 3 (Angel/Seed),Medium,Independent,0.0035373866047062616,-0.004042140837050153
32D491E7,Robotics,2019,USA,New York,Post-IPO,559.68,2651.06,371.49,15.9,35.0,862,43,819,Tier 2 (Mid-size VC),High,Independent,0.07113922152073304,0.06355969407897663
2299026E,SpaceTech,2017,USA,Boston,Seed,8.78,85.07,2.93,0.73,10.6,38,0,38,Tier 3 (Angel/Seed),Medium,Independent,0.0011159990797456334,-0.00646352836201078
4F6DEE3D,Generative AI,2014,USA,Boston,Seed,4.08,31.04,3.5,0.39,8.3,24,0,24,Tier 2 (Mid-size VC),Medium,IPO,0.0005185963832986543,-0.007060931058457761
20FC7F5C,Robotics,2020,India,Mumbai,Seed,2.08,23.25,4.29,0.45,3.8,39,18,21,Tier 3 (Angel/Seed),High,Independent,0.00026438246991696105,-0.0073151449718394535
BED7176F,Robotics,2019,USA,San Francisco,Pre-IPO,48.72,192.23,8.33,3.32,14.2,166,45,121,Tier 3 (Angel/Seed),Medium,Independent,0.006192650929978049,-0.0013868765117783662
9F5343F7,HealthTech,2015,India,Bengaluru,Seed,0.79,21.48,1.96,0.13,3.4,7,3,4,Tier 3 (Angel/Seed),Low,Independent,0.00010041449578576885,-0.007479112945970646
0BECBB90,Autonomous Vehicles,2020,Japan,Tokyo,Seed,3.47,30.49,3.56,0.23,10.5,20,9,11,Corporate VC (e.g. Google Ventures),High,Independent,0.00044106113971723786,-0.007138466302039176
18A288DC,Generative AI,2017,Canada,Toronto,Series B,23.65,251.56,9.61,0.91,23.4,52,0,52,Tier 3 (Angel/Seed),Medium,Independent,0.003006079525738523,-0.004573447916017891
89A1CBD2,Cybersecurity,2020,UK,Cambridge,Seed,7.66,43.87,3.35,0.62,10.6,48,0,48,Tier 2 (Mid-size VC),High,Independent,0.0009736392882518852,-0.006605888153504529
C4C4B20E,ClimateTech,2018,France,Paris,Seed,0.84,25.06,3.14,0.21,2.7,12,0,12,Tier 2 (Mid-size VC),Medium,Independent,0.00010676984362031118,-0.007472757598136102
1360B77C,Generative AI,2023,Japan,Kyoto,Seed,3.77,49.78,2.46,0.87,3.9,50,0,50,Corporate VC (e.g. Google Ventures),High,Independent,0.0004791932267244918,-0.007100334215031922
FB1817D3,Web3/Crypto,2017,China,Shanghai,Post-IPO,671.79,5362.68,227.74,71.67,9.4,3647,2902,745,Corporate VC (e.g. Google Ventures),High,Closed,0.08538918243534387,0.07780965499358744
97B72AC6,FinTech,2019,USA,San Francisco,Seed,0.57,11.31,0.44,0.34,1.3,24,0,24,Corporate VC (e.g. Google Ventures),Medium,Acquired,7.245096531378257e-05,-0.0075070764764426316
5DA5D6FD,HealthTech,2023,Israel,Jerusalem,Seed,2.11,39.17,2.72,0.22,6.6,15,0,15,Corporate VC (e.g. Google Ventures),Medium,Independent,0.0002681956786176864,-0.007311331763138728
64A95031,Cybersecurity,2018,Canada,Montreal,Series B,40.98,463.43,53.24,4.54,8.8,292,0,292,Tier 2 (Mid-size VC),Low,Acquired,0.005208843085190895,-0.0023706843565655194
842E1566,Robotics,2020,USA,Boston,Seed,0.77,23.99,1.47,0.54,1.2,32,0,32,Tier 2 (Mid-size VC),Low,Independent,9.787235665195191e-05,-0.007481655085104462
